2-cell	4-cell	8-cell	early_2-cell	ICM	mESC_rep1_merge	mESC_rep1	mESC_rep2	mESC_rep2_merge	MII_oocyte	zygote
Scd3	10.596615	2.75611	2.9569	10.4235	5.87355333333333	3.48888	3.497755	1.29111	1.36078	7.59968	5.298335
Scd4	0.03461795	0.1013906	0.1235855	0.152989	0.132046	0	0	0	0	0	0.136915
Scel	3.581065	0.3369245	0.0253797	29.6386	0.0588175666666667	0.0587157	0.0485924	0	0	6.307835	34.4979
Scfd1	8.72511	17.10625	21.4617	30.06115	44.1143	42.7483	42.2246	21.27325	22.2542	56.93875	64.38655
Scfd2	19.640535	15.6144483761965	15.9573215	23.8027665	8.52789613333333	0.6817164	0.680561449603	12.5224345	12.506385	64.228705	37.9567805216901
Scg2	0.2931435	0	0	0.4189047595	0.092374	0	0	0	0	0.6617715	0.3121465
Scg3	11.90585	0.491403	0.424299	78.9159	1.97025966666667	0	0	0	0	42.3591	116.7735
Scg5	3.665783	1.340798	0.4381625	0.03824345	0.184382666666667	0.170723	0.1412885	0	0	0	0
Scgb1a1	0	0	0	0	0	0	0	0	0	0	0
Scgb1b1-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b10	0	0	0	0	0	0	0	0	0	0	0
Scgb1b11	0	0	0	0	0	0	0	0	0	0	0
Scgb1b12	0	0	0	0	0	0	0	0	0	0	0
Scgb1b13-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b14-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b15	0	0	0	0	0	0	0	0	0	0	0
Scgb1b16-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b17	0	0	0	0	0	0	0	0	0	0	0
Scgb1b18	0	0	0	0	0	0	0	0	0	0	0
Scgb1b19	0	0	0	0	0.26061	0	0	0	0	0	0
Scgb1b2	0	0	0	0	0	0	0	0	0	0	0
Scgb1b20	0	0	0	0	0	0	0	0	0	0	0
Scgb1b21	0	0	0	0	0	0	0	0	0	0	0
Scgb1b22-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b23-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b24	0	0	0	0	0	0	0	0	0	0	0
Scgb1b25-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b26-ps	0	0	0	0	0	0	0	0	0	0	0.59324
Scgb1b27	0.383377	0	0	0.220775	0.195991	0	0	0	0	0	0
Scgb1b28-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b29	0	0	0	0	0	0	0	0	0	0	0
Scgb1b3	0	0	0	0	0	0	0	0	0	0	0
Scgb1b30	0	0	0	0	0	0	0	0	0	0	0.5477265
Scgb1b34-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b4-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b5-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b6-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b7	0	0	0	0	0	0	0	0	0	0	0
Scgb1b8-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb1b9-ps	0	0.517055	0	0	0	0	0	0	0	0	0
Scgb1c1	0	0	0	0	0.179605333333333	0	0	0	0	0	0
Scgb2a2	0	0	0.103292	0.0844345	0	0	0	0	0	0	0.2890055
Scgb2b1	0	0	0	0	0	0	0	0	0	0	0
Scgb2b10	0	0	0	0	0	0	0	0	0	0	0
Scgb2b11	0	0	0	0	0	0	0	0	0	0	0
Scgb2b12	0	0	0	0.306784	0	0	0	0	0	0	0
Scgb2b13-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b14-ps	0	0	0	2.900245e-09	0	0	0	0	0	0	0
Scgb2b15	0	0	0	0	0	0	0	0	0	0	0
Scgb2b16-ps	0	0	0	0.199156	0	0	0	0	0	0	0
Scgb2b17	0	0	0	0	0	0	0	0	0	0	0
Scgb2b18	0	0	0	0	0	0	0	0	0	0.2932345	0
Scgb2b19	0	0	0	0	0	0	0	0	0	0	0
Scgb2b2	0	0	0	0.3594215	0	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0	0	0	0	0	0
Scgb2b21	0	0	0	0	0	0	0	0	0	0	0
Scgb2b22-ps	0	0	0	0	0.318275	0	0	0	0	0	0.426223
Scgb2b23-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0.213595333333333	0	0	0	0	0	0
Scgb2b25-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b26	3.175045	0	0	0.3690775	0	0	0	0	0	0	0.1592225
Scgb2b27	0.24625705	0	0	0	0	0	0	0	0	0.6101	0
Scgb2b28-ps	0	0	0	0.1958465	0	0	0	0	0	0	0
Scgb2b29-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b3	0	0	0	0	0	0	0	0	0	0	0
Scgb2b30	0	0	0	0	0	0	0	0	0	0	0
Scgb2b31-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b32-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b33	0	0	0	0	0	0	0	0	0	0	0
Scgb2b4-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b5-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b6	0	0	0	0	0	0	0	0	0	0	0
Scgb2b7	0	0	0	0	0.100026333333333	0	0	0	0	0	0
Scgb2b8-ps	0	0	0	0	0	0	0	0	0	0	0
Scgb2b9-ps	0	0	0	0.000396423	0	0	0	0	0	0	0
Scgb3a1	0.116311	0	0.1951715	0.31248	0	0	0	0	0	0	0.1511225
Scgb3a2	0	0	0	0	0.180036	0	0	0	0	0	0
Scgn	0.400055	0	0	0.3981785	0	0	0	0	0	2.122968	2.2392165
Schip1	0.4891735	0.056363	0.2693447	8.0450815	3.75975500490597	3.622801	3.781503	16.72939	17.30837	10.4939275	6.6732747
Scimp	2.39505	1.9217039	0.92343	0.60793	0.0606226666666667	0	0	0	0	0	0
Scin	1.76217000266406	0.169626	0.0787201	16.00685	0.298966666666667	0	0	0	0	7.702535	25.6115
Sclt1	5.41131465	1.62300625	1.58398525	34.1210815	2.2037259	0.444585	0.473885	1.390828	1.423184	80.4733615	63.5399025
Scly	2.68938595	2.3599388	0.997017	0.737758	2.89505626666667	2.930603	2.9298765	4.536405	4.41512	0.2106085	0.1893283
Scmh1	8.7527525	2.938473	6.8896543397799	46.033196795	8.64757696666667	31.829938	33.083866	11.489725	10.26576	56.1590100928	29.62437211
Scml1	0	0	0	1.930308	0	0	0	0	0	0	0.254466
Scml2	24.110644	3.36894463552	1.0079735586575	164.18299	0.9062134995	0.1076301	0.1206809	0	0	194.52814	187.3861015
Scml4	0.153073	0.1590795	0.3127875	0.40674345	0.8028490120086	3.514639	3.5294465	0	0	0	0.069296
Scn10a	2.69154	0.6515895	0.15599165	21.56585	0.0851397666666667	0	0	0.0310351	0.0394337	40.46205	17.179
Scn11a	0	0	0	0.3607485	0.0778323	0	0	0	0	0.2300395	0.4556995
Scn1a	0.1060398	0.1247677	0.23478635	0.0742432	0.250771633333333	0.904867	0.960427	0.122181	0.0892722	0	0.03119775
Scn1b	0.070702	0.080982	0.4926675	0	0.0655996666666667	0	0	0	0	0	0
Scn2a1	0	0	0.002923285	0.0630256	0.214368	0	0	0.0226656	0.0287993	0.04363995	0.6232738
Scn2b	0.1128505	0.112991	0.76143	0.01079855	0.400108666666667	0.137928	0.17595	0.2854885	0.265149	0.01868595	0.12664755
Scn3a	0.09867615	0.0692268	0.3955837	0.654577	0.289724166666667	0.202527	0.1676085	0.0460965	0.058571	0.502871	2.1713515
Scn3b	0.018679550176398	0.02756130111987	0.043532850506915	0.0105564	0.111434115449063	0.043645500639332	0.03612050174508	0.26502453457845	0.19343600691725	0.0354514	0.2130263
Scn4a	0.02203335	0.0078835	0.0293888	0.00939435	0.0616800333333333	0.0259736	0.0329597	0	0	0	0
Scn4b	0	0.078964	0	0.00854	0.030882	0	0	0	0	0	0
Scn5a	0.0748424	0	0	0.08160805	0.0413545	0	0	0	0	0	0
Scn7a	0	0	0	0	0.0278579333333333	0	0	0	0	0	0
Scn8a	2.74133685344235	0.692549640404557	0.5784131866325	11.4564338296465	0.753084169757858	0.731950147087	0.6710913020105	0.383564794341855	0.43356391971621	12.433159	15.09752245
Scn9a	0.03199845	0.03026795	0.05531155	0	0.0128963033333333	0	0	0	0	0.0110533	0.14353185
Scnm1	106.3063015	116.2330098	86.769932	21.5589315	64.9737023333333	27.55198	26.787155	41.09285389421	43.6125	8.5493435	22.295045
Scnn1a	0.05319105	0.0515225	0	0.09637765	0.0541352	0	0	0	0	0.03674775	0.0577445
Scnn1b	0.1025825	0.0442126	0.0105574	2.442225	0.0551036666666667	0	0	0	0	0.925095	1.440101
Scnn1g	0.1022255	0	0	0	0.0152977333333333	0	0	0	0	0	0.0603365
Sco1	6.7625065	8.307175	5.3478655	4.25674	8.51605666666667	13.328047	13.4112837	14.413179	14.196069549	1.6843595	2.7372585
Sco2	40.2955	65.011	14.9332	2.104645	1.49349666666667	3.63919	3.49534	4.87663	3.39676	0.1251305	0.0208126
Scoc	185.11708	36.5687	17.68835	208.79155	16.2768666666667	38.44941	38.986355	13.42285	13.6424	213.5020155	273.003995
Scp2	36.716189	46.487995	72.309515	22.8795635	117.564784333333	79.1877	79.4589364949226	95.983255	97.12936	26.866555	43.573717
Scp2-ps1	0	0	0	0	0	0	0	0	0	0	0
Scp2-ps2	0	0	0	0	0	0	0	0	0	0	0
Scp2d1	0.18706	0	0	0	0	0	0	0	0	0	0
Scpep1	85.47785	153.4325	203.9595	108.1145	98.3117	76.6805	76.33405	204.0935	206.764	204.723	138.746
Scpep1os	1.29681	1.25233	1.0333025	2.19081	1.44650266666667	0.345616	0.2749595	2.571715	2.28534	0.1804015	1.020525
Scrg1	0.0696175	0	0.04523745	1.223726	0.0887346666666667	0	0	0	0	0	0.93163
Scrib	2.9207732	2.043043	2.9408263031775	0.22395395	2.16396383083333	6.703441	7.18077050063919	7.1264395	7.49565	0.1921844	0.08656755146267
Scrn1	0.01018345	0.069291	0	1.29136875	0.552508533333333	4.7391713	4.799859	7.823525	8.12872	0.4972645	0.82082025
Scrn2	0.240551300891455	3.4198175	2.678092	0.045762601382085	2.53588666666667	4.739000102539	4.6421502753175	9.038248	9.058108	0.2192635	0.318749
Scrn3	12.586584	8.96532745	5.3794695	12.618755	8.02644506666667	5.268875	5.264653	5.9412515	3.98802	9.869659	18.91115
Scrt1	0	0	0	0	0.0317616666666667	0	0	0	0	0	0
Scrt2	0	0	0.01687645	0	0.0266994666666667	0	0	0	0	0.0220278	0.0526295
Sct	1.73340148	2.204195	7.3772465	0.9579685	6.23109533333333	13.20901	12.65545	1.25852	0.947322	0.62586951	0.3174515
Sctr	0.0219437	0	0	0	0.0265315666666667	0	0	0	0	0	0
Scube1	0.0986018	0.0338887	0.0754285	0.325637	0.154908866666667	0	0	0	0	0.260604	0.05339925
Scube2	0.09517015	0.2207644	0	0	1.33333433333333	0.0739721	0.0612185	0.1262495	0.0922567	0	0.1248247
Scube3	0.01202515	0.02774745	0.009953285	0.0618883	0.0751419666666667	0	0	0	0	0	0.05854755
Scx	0.113113	0	0	0	0.04638	0	0	0	0	0	0
Scyl1	9.021795	15.9846	12.24785	10.340945	9.01456333333333	7.37329	7.3687	0.6808745	0.714468	10.685315	6.71267
Scyl2	26.3334824	8.54049515	7.0152789	111.7661648	5.44746696666667	10.34874	10.58808	4.905566	5.347353	116.610585	102.7616219
Scyl3	3.4883529498955	6.665927	5.90276819458026	8.258432	3.85234626690263	3.54722	3.7243765	8.5868036631	8.938712	7.2584288261845	6.0869175
Sdad1	51.8104095	73.7446675	57.5279167	14.467989	27.002664	2.38392	3.36945	36.35511	38.29356	20.622745	12.070065258836
Sdc1	8.9931355	6.7288176	4.20814	47.547565	2.92504486666667	1.834493	2.0699185	8.950655	9.10697	150.664585	32.19341
Sdc2	0.143599	0.711605	0	2.350085	0.829173666666667	9.081	9.675085	7.217345	7.15447	1.78201	3.54478
Sdc3	0.05956435	0.1075587	0.21574815	0	0	0	0	0	0	0.0282458	0.061771
Sdc4	0.09428255	0.745925	5.593505	0.6562885	100.6784	20.9025	21.0003	3.532245	3.81523	0.061287	0.447047
Sdcbp	11.735372	17.696638	11.456233	102.45336	55.5671897	47.91717	48.282005	50.8819985	51.336664	106.326169	106.502976
Sdcbp2	2.57628	0.5569795	0.540885	5.939255	3.365075	0.285136	0.2974655	3.747775	3.83015	6.368785	2.153055
Sdccag3	14.3478495	21.6067609	14.04735743175	27.507206636	12.3196943817507	37.156866	36.804585	34.737262886	35.185221894	11.962605	14.3732105
Sdccag8	2.09154705	1.266856	2.395351	7.1285295	1.55015546666667	0.817861	0.76478275	5.0066416	5.111349	1.057132	2.48361305
Sde2	38.91955	59.10645	41.1088945	13.3603	28.4903666666667	3.55551	3.576325	34.22385	34.4306	9.452415	11.81825
Sdf2	36.6054525	54.353164	68.042208	60.683175	30.2631566666667	37.45606	36.275785	59.84493	62.16532	138.8368065	56.093089
Sdf2l1	12.58105	9.43782	4.48989	13.7973	18.7435	14.6616	14.5741	31.8529	31.9886	46.53835	5.872605
Sdf4	125.063575	216.40053	146.8746045	27.204381	74.1950243333333	21.859216	22.002209	57.417094	57.955791	14.4600355	17.27383695
Sdha	8.1552355	19.108803	27.00951405	126.7952185	79.983505	95.50328	96.25321	97.214305	97.5869	159.191392	103.361502
Sdhaf1	1.242175	0.855269	0.653826	4.21525	1.32795033333333	0.807543	0.763194	0	0	1.898785	0.727028
Sdhaf2	3.309975	9.44545	8.672085	13.81895	14.4093333333333	5.23825	5.075665	8.795295	8.89831	2.56431	15.1972
Sdhaf3	1.1897345	2.665728	2.3946995	3.0517735	3.25330833333333	0.364038	0.3546805	2.601427	2.743007	1.545738	3.484908
Sdhaf4	3.15652	8.00554	11.2584	90.0437885	69.4547866666667	106.016	102.9514	40.61505	39.9429	26.7831	73.31531
Sdhb	17.581677	43.8423425	52.006729	12.4613685	138.837573333333	212.176	211.34	184.2605	183.728	2.63172	7.7893615
Sdhc	25.51939	29.698615	33.101815	117.74845	114.888703333333	131.7101	129.11755	213.8155	214.1006	57.785225	92.32195
Sdhd	14.67295	32.75065	40.92	35.58095	238.069666666667	243.533	242.1295	170.3885	172.001	22.3476	79.4546
Sdk1	0.28948235	0.19377045	0.1311015	1.8575233	0.894740533333333	0	0	0	0	0.7832795	0.8216095
Sdk2	0.0883512	0.4441665	1.144696	0.49005725	0.0553552333333333	0.3749895	0.4770288	0.302737	0.384663	0.0901044	0.0282104
Sdpr	0	0	0	0.056212	0.0876476666666667	0	0	0	0	0	0.01965625
Sdr16c5	0	0	0	0	0.231666666666667	0	0	0	0	0	0
Sdr16c6	0	0	0	0.9326005	0.0262845333333333	0	0	0	0	0.30297905	0.8446175
Sdr39u1	11.54585	19.3788	18.9661	2.4182645	23.7229333333333	9.72101	9.699355	4.01931	4.01289	1.155857	0.545494
Sdr42e1	0.1324639	0.0625655	0	0.5141585	0.4415444	0	0	0.140913	0.103019	0.20245	0.6534325
Sdr9c7	0.16315985	0	0.0481898	0.396806001059395	0.643232333333333	0	0	0	0	0.6201135	0.485281
Sds	0.8050555	0	0	1.427815	0	0	0	0	0	1.1725235	0.2631335
Sdsl	0	0	0.821485	0	0	1.17442	1.5185555	0	0	0	0.1986385
Sebox	26.312855	2.806788	0.2053775	242.206825	0.106233666666667	0	0	0	0	64.44501	92.021695
Sec1	10.68568	8.00795	4.25721	0.6291795	0.4779365	0	0	0	0	0.4633705	0.1014195
Sec11a	123.84142	127.24273	160.860187	235.19339	73.13689	100.32545	98.1952815	89.0614450283075	89.957802	353.4770521	224.086728
Sec11c	9.825353	16.979887	33.995596	42.5269746	50.1462636666667	17.398529	16.3701365	50.68405	50.8399	29.20599	73.90061
Sec13	37.18468445	116.9034875	164.846276	307.700505	156.524558666667	112.536	113.2805	147.9925	149.885	405.770595	149.57664
Sec14l1	3.56966785	1.82781665	1.8527975	19.72181845	4.38678466666667	6.473857	6.43422	8.2113225	7.877117	2.6547785	11.4405936
Sec14l2	0.4691935	0.7606575	0.30792121	0.3526365	0.222632933333333	0.207247	0.201748	0	0	0.2874135	0.53857725
Sec14l3	0.211533375	0	0.29938755	9.947286	0	0	0	0	0	27.82432	13.84069095655
Sec14l4	0.2599461	1.21036	2.01192255	0.3649051	1.46010866666667	0.499768	0.6218975	0	0	0.02566445	0.8509605
Sec14l5	0.3903935	0.17333905	0	0.1311625	0.120182333333333	0	0	0	0	0.09831995	0.04074475
Sec16a	30.271153	18.0821805	7.183877	39.9217675	5.359055	23.588318	23.950245	13.15896165	13.714356	32.12034	34.192618
Sec16b	2.0085435	0.95840764957	1.177553299685	11.3522335	0.111121423776667	0.079995981966	0.10141491544	0.04648750855	0.05906787359	8.067144	7.76615785
Sec22a	10.2279615	4.1180285	7.7859845	131.610698	7.84963762666667	1.58464	1.48567	9.9372045	10.12483	27.740365	98.479861
Sec22b	9.4775765	28.832067	37.4490865	133.274045	54.9637883333333	54.94492	54.84639	40.03735	40.0588	68.76099	133.6610325
Sec22c	4.458064	4.531503	3.0434138	12.8502185	2.35717866666667	0.2368399	0.2346877	0.11141	0.0813748	13.39574	9.9341545
Sec23a	11.225983	18.247695	31.036125	48.4567675	29.6053233333333	25.3131	24.83605	21.4471	21.6911	101.2324	57.5285115
Sec23b	17.6115660368265	27.6108365	39.9498835	9.296357	46.5976371020767	22.25407	22.45149254125	53.0511951625	54.4881082	4.783007	6.880941922
Sec23ip	11.0840545	7.2237615	7.047371	17.46425805	6.518777	10.7603	11.0061	13.63532	11.288904	23.0536	27.7768981
Sec24a	23.006726	19.23632845	12.1901848835	42.58204	6.75609828666667	8.200914	8.2215775	5.9956765	5.89204	30.0471615	21.13389212
Sec24b	2.48430435	3.3398555	9.660033	9.490375632205	3.02031666666667	9.2724433	10.04733	3.990435	2.935014	9.1040139	5.3802625
Sec24c	8.65113	17.36325	14.1497	27.4432	16.1253333333333	17.9051	17.8949	21.6046	22.2071	34.4097	14.36895
Sec24d	4.61465705	1.675782445245	1.75838609	15.84852885	4.57971133333333	7.30419	7.6886325	8.13233168323	7.7278	24.04716	21.883745
Sec31a	23.216379	18.70798245	14.251149735	102.2788315	31.404997983436	32.6190763	32.46902	41.29801	40.061461	137.49898	71.719391
Sec31b	0.03574325	0.0808885	0.069598	0.10430425	0.291671	0.0499274	0.0632525	0	0	0.02099115	0.396825
Sec61a1	112.864179	128.984499	214.981484	89.897032	815.500570333333	376.782484	354.567565	216.4221075	237.940279	249.921629	411.4838995
Sec61a2	49.234592	15.7900465	8.935579	4.03983800184438	15.9510533333333	35.906299	37.789625	28.0607815	27.860401	0.6776595	0.5624065
Sec61b	49.4684	81.0116195	75.194696	433.321031	290.241693	474.57543	475.957595	308.40623	313.05537	594.29035	207.486883
Sec61g	35.079724	45.41365	32.531841	68.9336955	253.596829333333	474.02079	467.560455	356.166745	370.04697	30.93861	101.8682425
Sec62	103.63054	73.07373	59.9862865	43.62714	37.4121266666667	61.566	61.9565	17.019015	17.16681	80.86417	94.69886
Sec63	16.5553583	8.9343825	4.906489	3.38680165	4.43909466666667	0.717623	0.80550385	7.104625	8.25066	2.56922	4.0879475
Secisbp2	8.5028495	9.859115	8.106808	16.2624165	12.496194	8.437018	8.7378115	20.64925	20.3275	33.658966	21.8101435
Secisbp2l	7.8061065	2.25673	2.400531	22.226575	1.1686608	0.176296	0.168137	1.965125	2.145623	29.32295	23.6858559
Sectm1a	0.9925585	0.630483	0.2843175	0.18306255	0	0	0	0	0	0	0.440819
Sectm1b	0.1302315	0.3919595	0	0.4084115	0.0537374666666667	0	0	0	0	0.56372	0.08101
Seh1l	62.99855	71.50525	88.34885	63.4538	55.8164333333333	34.1815	34.40025	55.1459	55.4515	70.4644	48.94125
Sel1l	11.167772	5.63731704078645	4.8860225	13.5769785240103	5.3116725314375	7.1692164	7.318584928645	10.23227792	9.74593615148	18.07448	11.219814
Sel1l2	1.9247285	0.675447	0.30463235	2.3829595	0.179513	0	0	0	0	0.03556055	0.172971
Sel1l3	0.13471545	0.0489849	0.077354	0.3691995	0.202000441	0.3898505	0.67474	0	0	0.24706875	0.17579155
Sele	0	0	0	0.4289105	0	0	0	0	0	0.3050265	0
Selenbp1	0.360067	2.573679	2.0286405	1.0844955	0.763696984333333	0.135881	0.171137	0	0	0.1907301615	0.74210632
Selenbp2	0.555179	0.3854915	1.613011003	0.087387	0.310509	0	0	0	0	0.0665085	0.058547
Selk	187.66475	160.912025	101.49365	108.43	55.3063316666667	61.4451000482548	61.70022	44.15955	43.6201	99.77585	157.86
Sell	0.2224105	0.129889	0.05902325	0.00736975	0.22778	0	0	0	0	0.02524715	0.749797
Selm	1.4766035	1.980829	2.81006	1.5483389	4.85666	56.56447	57.0187855	45.84653	44.96888	0	0.6672735
Selo	0.4481605	0.9626935	0.5336404	0.6018353	0.429912833333333	0	0	0	0	0.4173015	0.02579805
Selp	7.635361	0	0.599187	171.042833	0.359152666666667	0	0	0	0	339.33074	126.954741
Selplg	0.8968805	0.1595815	0.5157464	3.6397455	0.0913456666666667	5.93299	5.97744	0.1630845	0.119002	0	1.335682
Selt	96.17445	65.5715	49.20902	16.113265	31.6108333333333	8.58221	8.5360755	8.412795	8.45981	13.8773085	19.47685
Sema3a	0.07367815	0.05099175	0.064684	0.16447615	0.5602069	0.2202588	0.212998	0	0	1.33421495	0.8166881265
Sema3b	0.28237985	0.0188324	0.33462345	0.8723397449475	0	0	0	0	0	0.094322	0.905278
Sema3c	0.56191405	0.131542	0.0512015	1.41997565	0.434457133333333	0	0	3.5303065	3.015578	0.609973	1.09679385
Sema3d	0.23126565	0.18770955	0	2.3366243	0.298595466666667	0.353359	0.292436	0.062526	0	6.022806	3.67365775
Sema3e	0.999536	0.2924038	0.14653335	2.9634825	0.124145266666667	1.04931	1.00074	0.0289436	0.0368059	1.650191	1.927564
Sema3f	2.19991572	0.406937	0.23303	2.73858565	0.475630066666667	0.3511056	0.565776	6.6758685	5.679999	2.822145	3.6239325
Sema3g	0	0	0	0	0.0098132	0.0384249	0.0318	0	0	0	0
Sema4a	3.0463054901	2.598	2.191545	0.58268805	1.4596363	2.346133	2.2866625	0	0	1.05608715	0.4121995
Sema4b	0.5026633	0.6518116	2.703931	1.2053801	8.74687233333333	0.98689	0.92539097585	0.5933335	0.6512064	2.23238	0.746637
Sema4c	0.52824515	0.0146513	0.05330915	0.379948	0.273842166666667	0.0971522	0.080402	0	0	0.3678225	0.14334265
Sema4d	13.4838557924298	5.21622242850695	2.4101980717915	15.321498575	5.56588841076667	1.938301511226	1.8827232574615	12.4727795	13.248494	50.42817	17.79432695
Sema4f	0	0	0	0.0621771	0.0540796	0	0	0	0	0.02614625	0
Sema4g	0.180506	0.2930325562675	0.4374945	0.1528045	0.4577929	0.0766714	0.097211	1.3483425	1.4454	0.01709055	0.1179505
Sema5a	2.631555	0.441652	0.2987235	7.80382	1.6596	0.0624965	0.0586317	0	0	9.50711	7.38454
Sema5b	0.09945635	0.6165953	0.1517006	1.0330428	1.43721203333333	0.120549	0.0997645	11.19253	10.7760138	0.17130524	0.3052368
Sema6a	0.313941	0.4856115	0.3036838	2.90610465	0.274075617333333	1.1941986	1.3565076	0.691183895	0.74067452	6.412203	1.80372653176528
Sema6b	0.070681	0.0293659	0.297798	0.1025585	0.0176482333333333	0	0	0.0956345	0.0698175	0.0768525	0
Sema6c	1.11907995	0.094702556274	0	0.1948787	0.965380735333333	1.27992	1.34042	0	0	0	0
Sema6d	1.288243	0.2665566	0.2514108	9.0777594	0.396372894264103	0.6292183	0.70850871095	0	0	17.21598002	10.51830810436
Sema7a	0.1447985	0.10254225	0.091731	0.03896365	0	0.0540456	0.06845	0	0	0	0.0460589
Senp1	57.45716535	23.19253948375	13.59369415	85.234704	9.7971652	9.3572653	9.4978315	13.7145805	13.326	88.0031805	92.1584685
Senp2	5.632665	7.48859	11.280425	1.56885	8.55625666666667	5.54509	5.52802	0.8546375	0.916117	0.557981	1.137927
Senp3	69.55904	95.680765	79.824241	19.706061	45.7455159933333	67.782686	66.9218361853	116.82325	116.51309	8.497275	12.3216725
Senp5	11.5295325	14.95528	9.650933	18.132575	2.484272	0.579776	0.659378	0	0	43.183975	29.265745
Senp6	80.694114	39.5308545	32.9045385	75.5466617	22.9108190167142	13.2690275	14.884482	21.3524385	20.7441130009733	42.479539	74.2251748285
Senp7	52.0827725	16.17653563505	12.18206295	36.075591	6.97656439533333	2.2780762	2.28005555	1.5313065	1.709162	28.36298	30.996363
Senp8	1.4775515	1.2550145	1.479623	41.075	3.44707466666667	2.63908	2.563635	2.98008	3.0233	57.0826	75.02033
Sep15	44.7670200083	102.3683975	108.7187717	232.129264	286.509451	188.8300162332	187.85915	196.7206295	194.0983	301.7811455	186.88629444
Sephs1	8.5573345	18.443625	26.9758645	5.5980615	27.6937106666667	15.2105	14.899975	11.513825	9.98512	5.6301785	3.6387655
Sephs2	40.27675	17.9692	8.62008	197.3695	36.7008	36.633	36.22615	26.9139	26.7058	176.7105	94.3071
Sepn1	0.06531315	0	0.089409	0	0.330356666666667	0.103065	0.085295	0	0	0.16931435	0.0784586
Sepp1	0.84629728	0.1164615	0	4.999619	8.426906	48.91259	49.1585935	6.856745	6.77925	1.9677815	4.1461755
Sepsecs	1.3829044	3.55311420163522	3.6086371	9.086138	2.84651093333333	1.36926109492	1.30981231217	8.3808678	8.481406	33.7827465	25.427043
Sept1	1.2350114	1.699211	4.6479015	1.581937	11.6448673941253	48.783538	48.374123	46.43399	45.19094	0.773745	1.2348862445
Sept10	0.5482495	1.819195	4.545375	0.1979754	2.70719666666667	6.39445	6.61186	1.671475	1.80968	0.2378925	0.1093211
Sept11	8.9037405	3.5994075	2.018042	23.3732915	19.3273713333333	13.26779	13.143229	6.286455	6.0622612	24.2612545	44.6423095
Sept12	1.351385	2.384105	1.82616	3.348025	1.45195916666667	0	0	0	0	3.410815	1.607365
Sept14	3.152675	0.6222285	0	38.96077205	0.0298410666666667	0	0	0.1380685	0.175432	35.10775	23.4188200020019
Sept2	54.0383845	47.4380407259628	56.7514851455	71.965575	105.703081754349	73.20267	71.94323318	125.606169590399	127.035730022309	54.094715	63.8289883563179
Sept3	3.669416	6.63839	5.452035	2.480105	0.5570786	0.2430619	0.2011555	0.3871275	0.329762	1.3484835	2.118115
Sept4	0.3838255	0.55716155	0.0658813029	1.5253383464675	0.0414333333333333	0	0	0	0	0	0
Sept5	0	0	0	0	0.2052431	0	0	0	0	0	0
Sept6	0.92640395	0.0738446	0	0.53855575	0.201921	1.683664	1.913096	7.4991615	7.95578	0.17370535	0.40455465
Sept7	36.17155	19.491264	23.0641	36.3134	70.4465	65.4085	65.25335	80.32375	81.1165	30.17555	45.7573
Sept8	0.0554921	0.5314926	2.1117535	0.44371175	0.8279889519	1.265945	1.185493445	0.8430375	0.969972	0.0960644	0.15057285
Sept9	0.18741745	0.20127159	0.28188345	0.216396415	4.07395326666667	9.877478	9.877385	41.609965	39.90799	0.67703585	0.5701
Sepw1	78.2809	151.561	225.7125	425.7255	154.702333333333	125.685	124.36	179.474	177.679	242.745	215.386
